CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Total Spend,Last Purchase Days Ago,Churn
CUST_1271,61,Female,16,21,1,1,Standard,3473.03,203,0
CUST_1272,53,Male,56,2,1,23,Premium,1544.84,233,1
CUST_1273,65,Female,22,27,9,0,Standard,4575.72,245,0
CUST_1274,21,Male,21,20,9,18,Basic,1450.23,209,0
CUST_1275,22,Male,54,10,0,1,Premium,4023.97,248,0
CUST_1276,54,Female,21,2,3,20,Premium,4599.47,295,0
CUST_1277,25,Male,8,2,6,19,Basic,3054.72,327,1
CUST_1278,59,Male,49,28,8,28,Standard,4034.98,158,1
CUST_1279,66,Female,16,24,2,22,Premium,3979.31,1,0
CUST_1280,45,Female,59,17,6,20,Premium,1046.47,217,1
CUST_1281,48,Female,55,16,6,23,Premium,3372.83,249,1
CUST_1282,26,Female,31,16,6,3,Standard,557.99,69,0
CUST_1283,68,Female,42,14,1,11,Premium,2588.47,30,0
CUST_1284,46,Male,10,7,5,21,Basic,894.95,115,1
CUST_1285,31,Female,32,21,1,19,Standard,2140.11,8,0
CUST_1286,57,Male,59,11,5,17,Basic,4181.61,275,0
CUST_1287,58,Male,34,24,9,0,Basic,4937.12,315,0
CUST_1288,39,Male,9,1,2,29,Premium,1658.0,335,0
CUST_1289,28,Female,17,11,1,29,Premium,2706.58,36,0
CUST_1290,40,Female,11,23,5,0,Premium,2605.36,311,0
CUST_1291,18,Male,32,21,1,23,Basic,4776.57,44,0
CUST_1292,63,Female,10,4,4,13,Standard,2445.06,155,0
CUST_1293,54,Female,22,7,1,3,Premium,3525.62,77,0
CUST_1294,38,Female,57,26,2,4,Premium,4616.77,78,0
CUST_1295,43,Female,17,15,2,10,Basic,1929.55,101,0
CUST_1296,63,Male,4,18,5,23,Standard,4520.4,30,1
CUST_1297,53,Male,48,12,5,27,Basic,4595.54,39,1
CUST_1298,40,Female,52,17,9,22,Premium,4660.25,239,0
CUST_1299,18,Male,47,1,2,12,Basic,1425.19,13,0
CUST_1300,68,Female,25,11,2,15,Premium,2061.74,122,0
CUST_1301,57,Female,59,28,0,23,Standard,4364.94,144,0
CUST_1302,32,Male,21,1,6,12,Basic,1859.89,172,1
CUST_1303,38,Male,37,15,7,23,Premium,3041.24,247,1
CUST_1304,64,Male,38,28,1,21,Premium,678.47,247,0
CUST_1305,26,Female,49,21,3,25,Premium,375.75,45,0
CUST_1306,26,Male,1,10,9,1,Premium,2118.77,253,0
CUST_1307,27,Female,25,7,6,15,Basic,2936.69,291,1
CUST_1308,69,Male,51,2,7,5,Premium,2024.23,207,1
CUST_1309,43,Male,36,10,0,13,Basic,2930.91,7,0
CUST_1310,58,Female,17,24,3,0,Premium,2623.91,242,0
CUST_1311,52,Female,41,4,5,16,Basic,3459.97,110,1
CUST_1312,69,Female,24,12,2,10,Basic,3282.71,114,0
CUST_1313,42,Female,2,19,4,18,Premium,2178.8,307,0
CUST_1314,43,Female,40,26,9,2,Premium,2182.48,302,0
CUST_1315,28,Female,15,11,8,10,Premium,789.81,276,1
CUST_1316,55,Female,32,8,2,28,Premium,2614.87,96,1
CUST_1317,19,Female,39,18,4,4,Standard,2977.18,294,0
CUST_1318,24,Male,59,11,7,16,Premium,2434.8,189,1
CUST_1319,35,Female,6,11,5,25,Premium,1695.97,360,1
CUST_1320,44,Female,1,13,3,21,Premium,3636.08,288,1
CUST_1321,51,Male,47,3,7,6,Basic,465.84,154,0
CUST_1322,44,Female,23,12,2,9,Premium,4580.76,58,0
CUST_1323,34,Male,58,3,2,27,Basic,201.15,338,1
CUST_1324,60,Male,39,10,3,28,Basic,4815.52,50,0
CUST_1325,61,Female,57,27,8,10,Basic,2365.54,207,0
CUST_1326,68,Male,17,17,4,2,Basic,2122.08,52,0
CUST_1327,41,Female,34,22,7,19,Standard,1356.58,342,1
CUST_1328,42,Male,59,2,5,9,Premium,149.35,150,1
CUST_1329,24,Male,41,17,2,26,Basic,1446.47,53,0
CUST_1330,69,Male,29,16,7,9,Premium,636.06,213,0
CUST_1331,23,Female,9,2,8,13,Basic,3333.12,66,1
CUST_1332,41,Female,13,28,7,11,Standard,1663.47,232,0
CUST_1333,50,Male,6,22,3,14,Basic,3859.18,299,0
CUST_1334,66,Male,6,20,5,9,Premium,1113.89,338,0
CUST_1335,46,Female,20,6,0,29,Premium,4511.15,151,0
CUST_1336,60,Female,52,28,3,9,Standard,2662.61,205,0
CUST_1337,39,Male,53,25,7,25,Premium,661.08,320,1
CUST_1338,43,Male,3,29,0,18,Premium,2064.14,255,0
CUST_1339,45,Female,17,10,2,0,Basic,1113.13,137,0
CUST_1340,67,Female,49,28,0,23,Premium,1078.46,135,0
CUST_1341,38,Female,12,10,8,28,Basic,2581.21,54,1
CUST_1342,66,Female,48,8,1,25,Standard,3392.27,65,0
CUST_1343,24,Female,47,1,8,9,Premium,4566.93,2,1
CUST_1344,34,Male,45,13,3,1,Basic,2560.59,132,0
CUST_1345,37,Female,55,24,1,16,Premium,4832.61,334,0
CUST_1346,58,Male,1,9,3,29,Basic,4714.01,32,0
CUST_1347,66,Female,17,22,9,23,Standard,4338.81,356,1
CUST_1348,37,Male,3,10,5,6,Basic,2549.89,360,0
CUST_1349,39,Female,26,15,6,6,Premium,790.43,243,0
CUST_1350,45,Female,15,5,2,19,Basic,1167.73,192,0
CUST_1351,57,Male,36,22,2,26,Premium,3273.58,142,0
CUST_1352,66,Male,32,16,9,8,Standard,2166.6,148,0
CUST_1353,24,Female,32,13,7,21,Basic,819.33,89,1
CUST_1354,18,Female,4,22,4,1,Premium,2447.07,49,0
CUST_1355,49,Female,18,25,3,13,Premium,185.41,136,0
CUST_1356,30,Female,49,20,6,16,Premium,3696.09,191,1
CUST_1357,47,Female,19,18,6,0,Basic,460.55,149,0
CUST_1358,40,Male,43,11,8,8,Basic,3182.66,87,0
CUST_1359,68,Male,52,27,8,19,Basic,3985.75,8,0
CUST_1360,36,Female,35,9,4,20,Standard,749.95,223,1
CUST_1361,49,Male,40,16,7,18,Premium,2641.33,357,1
CUST_1362,47,Male,14,2,9,3,Premium,3917.43,16,0
CUST_1363,46,Male,58,26,0,27,Standard,1377.1,296,0
CUST_1364,66,Female,33,25,8,7,Standard,898.29,106,0
CUST_1365,62,Male,14,2,7,12,Basic,1750.41,283,1
CUST_1366,46,Female,34,12,5,3,Basic,2818.03,104,0
CUST_1367,47,Male,55,8,2,8,Basic,2918.87,361,0
CUST_1368,33,Female,4,9,2,8,Basic,741.29,146,0
CUST_1369,57,Male,24,12,7,21,Basic,2342.09,35,0
CUST_1370,36,Female,59,26,4,17,Basic,1414.58,113,1
CUST_1371,35,Female,29,9,9,11,Standard,4225.92,308,0
CUST_1372,18,Male,19,10,6,9,Standard,1636.52,53,0
CUST_1373,31,Female,6,25,4,10,Standard,4209.65,347,0
CUST_1374,68,Female,57,2,7,6,Premium,2199.97,81,0
CUST_1375,64,Female,33,16,9,8,Premium,3660.27,104,0
CUST_1376,67,Female,49,20,9,5,Basic,2599.3,322,0
CUST_1377,19,Female,40,7,3,18,Standard,3147.62,242,0
CUST_1378,45,Female,19,28,1,15,Premium,2037.25,31,0
CUST_1379,66,Female,53,2,2,29,Premium,3864.21,317,1
CUST_1380,67,Female,1,1,7,14,Standard,2183.43,192,1
CUST_1381,47,Male,5,19,6,6,Premium,2341.56,357,0
CUST_1382,55,Male,27,28,1,15,Premium,2636.63,361,0
CUST_1383,68,Female,16,4,5,4,Standard,4175.94,233,0
CUST_1384,21,Female,6,24,8,15,Premium,3330.96,98,1
CUST_1385,18,Male,40,22,3,0,Standard,1810.89,34,0
CUST_1386,25,Male,13,27,8,18,Premium,3384.57,243,1
CUST_1387,46,Male,48,2,1,4,Standard,3247.89,59,0
CUST_1388,56,Female,35,25,1,6,Premium,4661.99,259,0
CUST_1389,20,Male,19,14,8,18,Premium,4222.94,17,0
CUST_1390,49,Female,12,2,6,21,Standard,3272.49,78,1
CUST_1391,27,Female,16,29,6,4,Premium,1773.38,206,0
CUST_1392,27,Male,59,15,0,28,Standard,3919.92,302,0
CUST_1393,36,Female,43,12,5,16,Standard,2918.52,166,0
CUST_1394,63,Female,10,5,6,25,Premium,4927.82,291,1
CUST_1395,51,Female,25,28,5,21,Basic,1312.78,112,1
CUST_1396,50,Female,20,20,5,29,Premium,490.31,317,1
CUST_1397,40,Male,31,29,1,7,Basic,442.47,353,0
CUST_1398,45,Male,4,7,5,28,Basic,3236.15,145,1
CUST_1399,49,Female,44,24,3,28,Premium,4702.38,156,1
CUST_1400,67,Female,23,21,8,0,Basic,109.47,178,0
CUST_1401,24,Male,2,10,0,1,Standard,3656.28,346,0
CUST_1402,46,Female,56,14,7,29,Standard,3319.62,136,1
CUST_1403,25,Male,22,14,4,14,Basic,3688.29,315,0
CUST_1404,18,Female,51,5,0,19,Standard,1841.49,18,0
CUST_1405,20,Female,57,18,3,27,Premium,4120.43,351,1
CUST_1406,41,Male,37,24,0,17,Standard,319.06,155,0
CUST_1407,40,Male,8,14,5,10,Basic,3801.61,272,0
CUST_1408,25,Male,7,2,1,24,Premium,1408.65,266,1
CUST_1409,64,Male,14,26,4,9,Standard,2436.51,360,0
CUST_1410,54,Female,56,12,6,23,Premium,4130.92,332,1
CUST_1411,20,Male,55,22,1,23,Basic,1429.66,16,0
CUST_1412,68,Female,3,24,5,3,Standard,1007.52,12,0
CUST_1413,50,Male,50,6,5,4,Premium,3438.43,75,0
CUST_1414,45,Male,16,4,4,3,Premium,2713.63,212,0
CUST_1415,64,Female,55,13,4,12,Standard,2620.58,179,0
CUST_1416,25,Male,19,4,2,24,Premium,1358.17,129,1
CUST_1417,51,Male,51,22,9,12,Premium,270.91,283,1
CUST_1418,52,Male,18,14,9,17,Basic,2110.32,195,1
CUST_1419,49,Male,52,16,1,28,Basic,622.14,268,0
CUST_1420,41,Female,16,29,6,26,Basic,4539.35,30,1
CUST_1421,31,Female,8,4,0,23,Basic,302.13,9,1
CUST_1422,49,Male,33,24,5,1,Basic,2215.09,309,0
CUST_1423,63,Male,49,25,5,15,Basic,356.0,310,1
CUST_1424,60,Male,12,1,2,0,Standard,568.16,165,0
CUST_1425,33,Female,53,13,1,25,Basic,3328.45,193,0
CUST_1426,21,Female,11,4,1,18,Premium,3270.85,305,0
CUST_1427,69,Female,5,20,8,8,Standard,261.96,260,1
CUST_1428,54,Female,27,18,4,27,Premium,105.54,192,0
CUST_1429,38,Male,12,6,6,2,Basic,486.21,79,0
CUST_1430,31,Male,17,3,4,24,Basic,3838.69,179,1
CUST_1431,48,Male,6,23,6,6,Premium,2964.42,91,0
CUST_1432,65,Female,33,13,3,28,Premium,286.78,215,1
CUST_1433,35,Male,5,27,7,9,Premium,2491.68,79,1
CUST_1434,24,Female,57,16,9,0,Standard,3588.94,103,0
CUST_1435,27,Female,28,27,9,9,Basic,4357.86,111,0
CUST_1436,24,Male,14,5,6,20,Premium,4676.78,314,1
CUST_1437,50,Male,5,4,9,8,Basic,1704.46,247,1
CUST_1438,40,Male,54,21,4,27,Premium,765.58,234,1
CUST_1439,38,Female,56,8,5,14,Basic,1260.94,82,0
CUST_1440,36,Female,59,19,4,14,Standard,3903.24,132,0
CUST_1441,65,Male,33,14,6,2,Basic,4860.27,235,0
CUST_1442,36,Male,50,7,1,24,Premium,2385.33,278,0
CUST_1443,53,Female,48,14,4,4,Basic,1596.23,335,0
CUST_1444,46,Male,41,6,9,8,Standard,2203.03,99,0
CUST_1445,35,Female,19,12,2,25,Standard,1593.58,38,1
CUST_1446,19,Female,22,16,8,21,Basic,1356.79,161,1
CUST_1447,18,Male,5,17,5,8,Premium,3009.38,117,0
CUST_1448,64,Male,59,13,9,22,Standard,177.11,241,1
CUST_1449,22,Male,2,23,2,6,Standard,1371.81,26,0
CUST_1450,37,Male,30,14,6,23,Basic,3340.77,136,1
CUST_1451,28,Female,47,29,3,22,Standard,257.11,50,0
CUST_1452,59,Female,39,7,2,11,Standard,507.69,294,0
CUST_1453,19,Female,4,14,7,24,Premium,1537.64,298,1
CUST_1454,20,Male,33,15,3,26,Premium,4401.24,293,1
CUST_1455,40,Female,13,12,0,8,Premium,3847.94,154,0
CUST_1456,29,Male,20,17,5,5,Basic,208.57,220,0
CUST_1457,37,Male,54,9,9,22,Standard,2558.39,140,1
CUST_1458,22,Male,7,22,0,1,Basic,1445.97,49,0
CUST_1459,54,Male,15,15,4,8,Standard,3278.36,142,0
CUST_1460,55,Male,23,12,6,27,Standard,3635.61,46,1
CUST_1461,47,Male,14,2,5,28,Standard,4328.03,163,1
CUST_1462,26,Female,23,5,1,16,Premium,2429.54,285,0
CUST_1463,51,Male,19,13,3,0,Basic,4972.81,268,0
CUST_1464,61,Female,54,27,1,18,Basic,4901.93,116,0
CUST_1465,52,Female,29,20,0,27,Standard,4422.62,82,0
CUST_1466,69,Male,56,23,2,5,Basic,2916.86,44,0
CUST_1467,39,Male,20,8,2,4,Premium,2050.23,194,0
CUST_1468,61,Male,29,27,6,1,Basic,1885.49,258,0
CUST_1469,41,Female,24,14,0,8,Standard,159.41,273,0
CUST_1470,34,Male,18,15,8,29,Premium,1320.96,274,1
CUST_1471,27,Female,10,11,5,28,Premium,3622.16,278,1
CUST_1472,47,Male,41,1,3,25,Standard,3057.8,83,0
CUST_1473,63,Male,57,21,2,13,Basic,4590.47,58,0
CUST_1474,40,Female,8,3,2,3,Standard,345.11,53,0
CUST_1475,49,Female,26,17,1,3,Basic,860.86,1,0
CUST_1476,34,Male,29,28,1,20,Basic,3967.29,216,0
CUST_1477,67,Female,10,19,9,14,Premium,1856.69,317,0
CUST_1478,68,Female,17,14,4,7,Standard,679.89,228,0
CUST_1479,34,Female,2,22,8,25,Premium,4982.61,254,1
CUST_1480,31,Female,6,23,1,3,Standard,3957.53,159,0
CUST_1481,26,Female,58,8,1,15,Standard,2102.83,287,0
CUST_1482,57,Male,5,13,5,20,Premium,4134.4,66,0
CUST_1483,19,Male,28,27,9,27,Standard,3434.96,309,1
CUST_1484,62,Female,41,20,1,3,Standard,3970.88,95,0
CUST_1485,42,Male,5,3,3,29,Basic,4094.51,253,1
CUST_1486,56,Male,18,5,5,15,Standard,515.17,150,0
CUST_1487,26,Female,26,9,4,21,Standard,3152.57,23,1
CUST_1488,39,Male,20,29,0,11,Premium,133.25,244,0
CUST_1489,60,Female,41,6,5,15,Premium,312.94,215,0
CUST_1490,63,Female,49,25,0,18,Standard,4529.5,131,0
CUST_1491,21,Male,27,22,2,7,Basic,2685.06,343,0
CUST_1492,43,Female,49,2,9,5,Basic,3705.92,148,1
CUST_1493,46,Female,12,13,4,9,Premium,4208.65,109,0
CUST_1494,62,Female,7,5,9,4,Standard,4752.98,40,0
CUST_1495,51,Female,59,28,4,28,Standard,4359.83,121,0
CUST_1496,40,Female,3,27,9,17,Basic,2468.23,295,1
CUST_1497,54,Male,10,25,5,9,Basic,1746.25,120,0
CUST_1498,28,Male,34,8,9,9,Basic,857.02,18,1
CUST_1499,23,Female,25,23,7,6,Premium,2061.58,169,0
CUST_1500,35,Female,35,1,4,17,Standard,1895.82,198,0
CUST_1501,38,Male,16,20,0,0,Premium,2841.92,143,0
CUST_1502,59,Female,2,12,4,6,Standard,3361.0,37,0
CUST_1503,53,Male,24,23,2,20,Premium,4893.79,186,0
CUST_1504,58,Female,10,11,3,0,Standard,3669.09,261,0
CUST_1505,55,Female,38,7,7,14,Basic,3254.37,231,0
CUST_1506,51,Female,22,15,6,3,Basic,1741.95,254,0
CUST_1507,34,Female,26,22,4,27,Basic,269.07,329,1
CUST_1508,54,Female,43,24,1,28,Premium,1511.81,297,0
CUST_1509,42,Female,55,11,5,19,Basic,3865.39,10,1
CUST_1510,55,Female,39,29,5,9,Standard,1105.83,324,0
CUST_1511,29,Male,27,22,9,22,Premium,3589.72,230,1
CUST_1512,40,Male,29,26,9,8,Standard,2940.92,24,0
CUST_1513,59,Male,47,16,5,1,Premium,942.1,78,0
CUST_1514,39,Female,38,3,8,27,Standard,1381.96,193,1
CUST_1515,38,Female,20,20,7,13,Standard,2531.89,109,0
CUST_1516,44,Female,27,14,7,15,Premium,2150.04,280,0
CUST_1517,48,Female,41,3,0,0,Premium,3914.96,263,0
CUST_1518,23,Female,54,1,4,1,Basic,3698.58,329,0
CUST_1519,44,Female,20,26,6,6,Basic,2915.42,363,0
CUST_1520,57,Female,44,21,5,28,Standard,4129.15,355,1
CUST_1521,51,Male,19,15,4,9,Standard,2857.08,268,0
CUST_1522,29,Female,20,1,7,21,Standard,4825.51,341,1
CUST_1523,62,Male,35,17,2,19,Premium,1164.4,259,0
CUST_1524,24,Male,47,2,5,0,Premium,3599.25,335,0
CUST_1525,27,Female,2,29,4,12,Basic,1912.73,85,0
CUST_1526,62,Female,30,20,7,0,Standard,1466.93,10,0
CUST_1527,34,Male,53,6,3,4,Basic,983.9,289,0
CUST_1528,43,Male,34,8,7,15,Premium,2807.27,302,1
CUST_1529,38,Female,22,29,9,14,Premium,1155.8,59,1
CUST_1530,45,Female,3,16,1,16,Premium,1081.72,308,0
CUST_1531,63,Male,6,19,8,27,Basic,4953.61,262,1
CUST_1532,19,Female,15,1,8,22,Premium,4028.56,285,1
CUST_1533,60,Female,27,3,9,15,Standard,3766.56,119,1
CUST_1534,18,Female,10,28,9,12,Basic,3990.9,168,0
CUST_1535,68,Male,9,3,5,10,Premium,4847.72,353,0
CUST_1536,53,Male,33,5,3,16,Basic,2909.06,189,0
CUST_1537,68,Male,32,27,3,16,Basic,1179.19,251,0
CUST_1538,43,Female,48,12,5,1,Premium,4324.83,324,0
CUST_1539,46,Female,6,12,4,12,Premium,3739.38,229,0
CUST_1540,38,Male,41,20,5,13,Basic,2130.11,190,0
CUST_1541,28,Male,59,13,6,10,Basic,2420.49,316,0
CUST_1542,57,Male,36,20,6,27,Premium,2115.14,124,1
CUST_1543,28,Female,59,9,8,9,Standard,4656.72,84,0
CUST_1544,53,Male,2,7,7,2,Basic,1783.3,297,0
CUST_1545,66,Male,29,4,5,28,Basic,4821.07,215,1
CUST_1546,56,Female,4,19,5,26,Standard,4560.33,237,1
CUST_1547,57,Female,1,22,4,16,Premium,3189.55,113,1
CUST_1548,52,Female,19,19,0,14,Premium,2941.13,217,0
CUST_1549,51,Male,26,6,8,8,Standard,1913.44,321,0
CUST_1550,64,Female,25,27,8,9,Premium,189.86,246,1
CUST_1551,41,Female,10,13,8,7,Premium,725.35,335,0
CUST_1552,39,Male,53,11,7,20,Basic,3795.73,319,0
CUST_1553,22,Female,15,13,9,12,Basic,2410.55,37,0
CUST_1554,50,Male,59,13,2,26,Basic,834.21,64,1
CUST_1555,53,Male,22,28,0,17,Standard,1393.41,219,0
CUST_1556,64,Female,51,25,7,4,Premium,4744.4,342,0
CUST_1557,37,Female,48,22,6,5,Premium,1898.95,34,0
CUST_1558,36,Female,21,28,4,29,Basic,4547.64,39,1
CUST_1559,52,Female,59,20,9,16,Basic,1592.72,67,1
CUST_1560,69,Female,56,15,6,10,Standard,2761.78,209,0
CUST_1561,60,Female,22,21,9,19,Premium,200.34,318,1
CUST_1562,34,Male,36,13,3,15,Standard,2657.19,344,0
CUST_1563,62,Male,34,22,8,8,Premium,3221.02,152,0
CUST_1564,60,Female,30,11,9,1,Standard,1248.09,199,0
CUST_1565,51,Male,25,19,1,4,Basic,2936.79,89,0
CUST_1566,26,Female,45,8,8,0,Standard,3271.12,248,0
CUST_1567,43,Male,28,20,8,3,Standard,3465.74,323,0
CUST_1568,19,Male,1,8,4,3,Basic,3904.38,79,0
CUST_1569,26,Male,49,10,0,21,Premium,1625.56,285,0
CUST_1570,26,Female,45,26,6,25,Premium,2882.11,330,1
CUST_1571,57,Male,4,16,9,24,Basic,4909.74,32,1
CUST_1572,34,Female,7,19,9,2,Standard,4500.91,87,0
CUST_1573,18,Male,49,26,3,8,Standard,4768.06,39,0
CUST_1574,42,Male,9,23,8,21,Standard,1992.07,101,1
CUST_1575,60,Male,36,11,5,22,Premium,3955.95,244,0
CUST_1576,57,Male,19,13,2,11,Standard,3137.5,232,0
CUST_1577,59,Male,1,28,5,9,Premium,505.4,68,0
CUST_1578,42,Female,10,9,9,1,Standard,4137.5,192,0
CUST_1579,56,Female,36,20,5,10,Basic,3417.8,28,0
CUST_1580,52,Male,9,24,4,9,Basic,1074.7,270,0
CUST_1581,20,Male,45,19,1,29,Premium,490.72,226,1
CUST_1582,67,Male,46,16,9,21,Premium,4201.41,77,1
CUST_1583,54,Male,42,7,9,5,Basic,486.62,223,0
CUST_1584,61,Female,32,19,1,17,Basic,547.63,167,0
CUST_1585,61,Male,32,12,6,1,Standard,2194.3,284,0
CUST_1586,68,Female,6,15,1,29,Basic,760.51,192,1
CUST_1587,47,Male,48,23,5,1,Premium,4576.98,89,0
CUST_1588,55,Female,38,14,4,9,Basic,2404.39,32,0
CUST_1589,51,Male,17,11,3,15,Premium,2888.84,137,0
CUST_1590,29,Male,10,26,6,11,Premium,4647.72,156,0
CUST_1591,36,Female,50,10,7,0,Standard,2698.29,250,0
CUST_1592,54,Male,27,27,3,20,Standard,1832.6,95,1
CUST_1593,61,Male,54,11,0,7,Standard,4006.06,17,0
CUST_1594,66,Male,50,6,0,15,Standard,2269.97,117,0
CUST_1595,34,Female,35,2,0,17,Basic,1660.5,333,0
CUST_1596,27,Male,52,11,0,12,Standard,3643.82,311,0
CUST_1597,66,Male,59,19,4,14,Basic,4027.87,10,0
CUST_1598,64,Female,21,6,3,20,Standard,3979.41,80,0
CUST_1599,29,Female,25,14,8,11,Standard,4890.6,134,0
CUST_1600,33,Female,28,20,2,7,Premium,3954.67,203,0
CUST_1601,41,Male,47,6,6,9,Basic,3872.67,116,0
CUST_1602,36,Male,15,17,7,13,Premium,4301.68,220,1
CUST_1603,25,Male,4,10,5,4,Standard,100.91,253,0
CUST_1604,48,Female,29,28,9,17,Basic,1875.91,169,1
CUST_1605,38,Male,59,1,0,18,Standard,3714.26,335,0
CUST_1606,34,Male,9,3,7,14,Premium,3038.62,316,0
CUST_1607,40,Female,27,8,9,5,Basic,970.1,205,0
CUST_1608,54,Female,26,8,2,26,Premium,1588.29,298,1
CUST_1609,33,Female,19,27,7,10,Standard,1750.28,248,0
CUST_1610,23,Female,56,20,3,20,Standard,2882.36,71,0
CUST_1611,25,Female,28,22,7,10,Standard,4174.83,156,0
CUST_1612,42,Male,17,15,0,19,Basic,4669.21,102,0
CUST_1613,35,Female,43,24,2,19,Premium,3775.45,13,0
CUST_1614,42,Male,57,7,5,20,Premium,4230.46,271,0
CUST_1615,29,Male,41,11,8,17,Standard,2403.47,292,1
CUST_1616,32,Female,42,7,1,24,Premium,2009.9,220,1
CUST_1617,43,Female,50,29,0,17,Basic,2024.27,15,0
CUST_1618,58,Female,20,4,9,9,Standard,3118.59,238,1
CUST_1619,62,Male,45,25,2,1,Standard,708.76,117,0
CUST_1620,43,Female,40,12,3,25,Standard,2939.52,331,1
CUST_1621,64,Female,39,26,4,29,Basic,3359.15,56,1
CUST_1622,49,Female,49,6,2,8,Standard,2250.65,351,0
CUST_1623,27,Female,53,14,9,13,Standard,4770.52,132,0
CUST_1624,33,Female,23,12,1,18,Standard,3080.25,226,0
CUST_1625,24,Male,47,11,1,9,Standard,1178.0,308,0
CUST_1626,34,Male,32,19,6,22,Premium,2448.16,222,1
CUST_1627,40,Male,52,21,8,3,Standard,3409.48,173,0
CUST_1628,43,Female,47,5,9,28,Basic,1685.78,340,1
CUST_1629,38,Female,33,14,1,28,Standard,490.24,285,1
CUST_1630,39,Female,57,21,6,5,Standard,2958.83,309,0
CUST_1631,24,Male,46,24,6,13,Premium,4744.56,157,0
CUST_1632,31,Female,5,16,6,3,Standard,2476.85,151,0
CUST_1633,32,Female,43,25,2,25,Premium,4539.93,185,0
CUST_1634,24,Female,48,13,6,14,Basic,4191.62,178,0
CUST_1635,26,Male,34,25,0,15,Premium,822.32,21,0
CUST_1636,68,Female,40,29,9,6,Standard,3570.03,112,0
CUST_1637,65,Male,11,22,0,16,Basic,2233.78,171,1
CUST_1638,25,Female,50,22,4,18,Standard,1326.21,138,1
CUST_1639,67,Male,3,25,1,28,Premium,3466.0,233,1
CUST_1640,40,Male,58,20,8,18,Basic,3739.04,332,1
CUST_1641,46,Male,33,22,6,16,Basic,981.49,30,0
CUST_1642,35,Female,11,4,3,5,Premium,4580.78,307,0
CUST_1643,48,Female,16,11,3,28,Premium,3780.62,161,0
CUST_1644,47,Male,18,17,1,10,Basic,4673.54,78,0
CUST_1645,69,Male,30,7,4,15,Basic,1653.66,278,0
CUST_1646,56,Female,48,14,3,29,Premium,4702.74,320,0
CUST_1647,52,Female,55,26,0,24,Standard,1905.74,21,1
CUST_1648,35,Male,10,11,7,7,Basic,364.45,363,0
CUST_1649,59,Female,18,28,2,10,Premium,3838.55,143,0
CUST_1650,56,Female,38,22,5,6,Standard,3547.19,36,0
CUST_1651,34,Female,19,9,3,25,Basic,3029.76,303,0
CUST_1652,31,Female,36,23,8,23,Basic,2500.48,214,1
CUST_1653,48,Male,59,13,6,21,Premium,257.61,32,1
CUST_1654,41,Female,13,23,8,24,Standard,3160.53,186,1
CUST_1655,52,Female,56,18,9,18,Basic,2142.49,174,1
CUST_1656,61,Male,46,28,2,25,Standard,2845.03,54,0
CUST_1657,62,Male,3,11,0,9,Standard,2203.67,161,0
CUST_1658,51,Female,10,15,4,8,Basic,4833.68,250,0
CUST_1659,20,Female,38,25,2,3,Standard,3060.13,251,0
CUST_1660,54,Female,1,26,5,22,Basic,3771.26,279,0
CUST_1661,60,Female,55,25,7,14,Standard,4688.1,171,0
CUST_1662,57,Male,56,22,3,12,Basic,2998.84,183,0
CUST_1663,43,Male,27,29,4,24,Premium,159.11,2,1
CUST_1664,40,Male,46,19,4,1,Basic,268.03,194,0
CUST_1665,61,Female,8,1,3,1,Basic,3541.46,166,0
CUST_1666,56,Female,51,4,3,15,Basic,1467.52,247,1
CUST_1667,32,Female,46,14,3,8,Standard,2938.96,244,0
CUST_1668,66,Female,42,14,3,27,Premium,1091.16,110,1
CUST_1669,21,Male,17,3,3,12,Standard,1424.22,323,0
CUST_1670,46,Male,9,28,4,2,Standard,2572.74,71,0
CUST_1671,39,Female,6,17,1,8,Basic,4880.29,164,0
CUST_1672,42,Male,43,3,1,12,Standard,3119.73,285,0
CUST_1673,30,Female,25,16,8,20,Basic,4687.13,113,0
CUST_1674,35,Female,39,14,1,21,Premium,4800.96,228,0
CUST_1675,50,Male,49,20,5,1,Standard,1119.74,301,0
CUST_1676,33,Female,28,29,1,7,Standard,1624.85,16,0
CUST_1677,62,Female,33,13,4,26,Standard,3872.96,31,0
CUST_1678,59,Male,54,15,3,8,Basic,4347.14,162,0
CUST_1679,61,Female,37,14,6,15,Basic,2644.21,306,1
CUST_1680,19,Female,9,24,6,1,Standard,4966.81,193,0
CUST_1681,52,Male,18,25,5,5,Standard,156.7,210,0
CUST_1682,59,Female,56,19,9,21,Premium,1568.0,232,1
CUST_1683,51,Male,59,6,4,7,Premium,3153.49,184,0
CUST_1684,47,Female,21,10,0,25,Premium,2399.52,15,1
CUST_1685,30,Male,2,27,2,27,Premium,671.35,305,1
CUST_1686,30,Male,58,15,8,4,Premium,1902.16,209,0
CUST_1687,35,Male,43,21,0,8,Basic,224.69,172,0
CUST_1688,49,Female,59,22,4,0,Premium,3249.46,266,0
CUST_1689,49,Male,38,20,1,8,Premium,4474.44,20,0
CUST_1690,52,Male,58,26,3,9,Standard,4435.88,70,0
CUST_1691,56,Male,40,6,0,22,Basic,3527.77,8,0
CUST_1692,63,Male,36,23,2,3,Premium,2382.27,34,0
CUST_1693,69,Male,50,25,9,2,Premium,2608.95,224,0
CUST_1694,46,Female,43,10,6,29,Premium,770.9,179,1
